조회기간 : 2019-12-01 00:00:00 ~ 2020-11-30 23:59:59
조회선박 척수 : 1
MMSI,일시,위도,경도,SOG,COG,Heading,항차번호
440503900,2019-12-04 10:56:15,35.9773666666667,126.52955,12.8,86.5,511,2
440503900,2019-12-04 10:57:43,35.9775666666667,126.536083333333,13.1,89.7,511,2
440503900,2019-12-04 10:57:52,35.9775666666667,126.536683333333,12.8,92.3,511,2
440503900,2019-12-04 10:58:03,35.97755,126.53755,12.7,92.3,511,2
440503900,2019-12-04 10:58:13,35.9775333333333,126.53825,13.1,91.8,511,2
440503900,2019-12-04 10:58:23,35.9775,126.538916666667,12.9,93,511,2
440503900,2019-12-04 10:59:35,35.9775666666667,126.544383333333,13.1,86.1,511,2
440503900,2019-12-04 10:59:46,35.9776,126.545133333333,12.9,86.6,511,2
440503900,2019-12-04 10:59:56,35.97765,126.545916666667,13.1,87.8,511,2
440503900,2019-12-04 11:00:05,35.9776833333333,126.546616666667,13,83.9,511,2
440503900,2019-12-04 11:00:14,35.9777333333333,126.547283333333,13,84.7,511,2
440503900,2019-12-04 11:00:25,35.9778166666667,126.548016666667,13,80.4,511,2
440503900,2019-12-04 11:01:48,35.9782833333333,126.554133333333,13,85.5,511,2
440503900,2019-12-04 11:01:57,35.9783,126.5548,12.8,87.6,511,2
440503900,2019-12-04 11:02:07,35.97835,126.555566666667,12.9,84.8,511,2
440503900,2019-12-04 11:02:17,35.9784333333333,126.55625,12.7,81.1,511,2
440503900,2019-12-04 11:02:29,35.9785166666667,126.557166666667,12.8,84.5,511,2
440503900,2019-12-04 11:02:38,35.9785666666667,126.557833333333,13.1,85,511,2
440503900,2019-12-04 11:03:55,35.9790833333333,126.563416666667,12.6,82.9,511,2
440503900,2019-12-04 11:04:05,35.9791666666667,126.56425,13,84.6,511,2
440503900,2019-12-04 11:04:15,35.97925,126.56495,12.6,79.8,511,2
440503900,2019-12-04 11:04:25,35.97935,126.5657,12.7,84.5,511,2
440503900,2019-12-04 11:04:34,35.9792666666667,126.566316666667,12.5,112.6,511,2
440503900,2019-12-04 11:04:44,35.97905,126.566916666667,12.9,113.6,511,2
440503900,2019-12-04 11:06:02,35.9778666666667,126.572466666667,12.8,97.5,511,2
440503900,2019-12-04 11:06:12,35.9778,126.573233333333,12.9,93.9,511,2
440503900,2019-12-04 11:06:20,35.9777833333333,126.573783333333,12.8,93.2,511,2
440503900,2019-12-04 11:06:30,35.9777,126.57455,12.9,99.3,511,2
440503900,2019-12-04 11:06:41,35.9776166666667,126.575316666667,12.9,95,511,2
440503900,2019-12-04 11:06:51,35.9776,126.575983333333,12.7,90.2,511,2
440503900,2019-12-04 11:08:20,35.97825,126.582516666667,12.8,76.6,511,2
440503900,2019-12-04 11:08:30,35.9783833333333,126.583266666667,12.8,81.9,511,2
440503900,2019-12-04 11:08:39,35.9784666666667,126.583916666667,12.7,80,511,2
440503900,2019-12-04 11:08:49,35.9786,126.584666666667,13,75.5,511,2
440503900,2019-12-04 11:08:59,35.9787333333333,126.585316666667,12.7,76.5,511,2
440503900,2019-12-04 11:10:18,35.97995,126.590766666667,12.3,79.6,511,2
440503900,2019-12-04 11:10:28,35.9800666666667,126.591483333333,12.6,77.4,511,2
440503900,2019-12-04 11:10:37,35.9801666666667,126.592133333333,12.7,78.8,511,2
440503900,2019-12-04 11:10:49,35.9802833333333,126.592866666667,12.2,78.4,511,2
440503900,2019-12-04 11:10:59,35.9804,126.59355,12.2,80.2,511,2
440503900,2019-12-04 11:11:08,35.9805,126.594216666667,12.4,81.1,511,2
440503900,2019-12-04 11:12:36,35.9811333333333,126.600316666667,12.4,85.7,511,2
440503900,2019-12-04 11:12:56,35.9813166666667,126.601716666667,12,82.4,511,2
440503900,2019-12-04 11:13:05,35.9814,126.6024,12.3,79.4,511,2
440503900,2019-12-04 11:13:16,35.9815166666667,126.603183333333,12.1,79.9,511,2
440503900,2019-12-04 11:13:26,35.9816166666667,126.6039,12.2,82.5,511,2
440503900,2019-12-04 11:13:35,35.98165,126.604466666667,12.1,83.6,511,2
440503900,2019-12-04 11:14:52,35.9818833333333,126.609733333333,10,91.7,511,2
440503900,2019-12-04 11:15:02,35.98185,126.610266666667,9.5,93.7,511,2
440503900,2019-12-04 11:15:13,35.9818333333333,126.6108,9.6,90.4,511,2
440503900,2019-12-04 11:15:32,35.9818166666667,126.6119,9.6,94.5,511,2
440503900,2019-12-04 11:15:42,35.98175,126.612483333333,9.7,101.2,511,2
440503900,2019-12-04 11:17:01,35.9801333333333,126.616316666667,9.8,131.1,511,2
440503900,2019-12-04 11:17:10,35.97985,126.6167,10,130.8,511,2
440503900,2019-12-04 11:17:21,35.9794833333333,126.6171,10.1,145.3,511,2
440503900,2019-12-04 11:17:31,35.9790833333333,126.61745,10.1,144.3,511,2
440503900,2019-12-04 11:17:41,35.9786833333333,126.617816666667,10.2,142.3,511,2
440503900,2019-12-04 11:17:50,35.9783333333333,126.618116666667,10.3,142.5,511,2
440503900,2019-12-04 11:19:11,35.9759666666667,126.620716666667,6.4,121.5,511,2
440503900,2019-12-04 11:19:20,35.97585,126.621033333333,6.3,110,511,2
440503900,2019-12-04 11:19:31,35.9757833333333,126.621366666667,6.6,100.7,511,2
440503900,2019-12-04 11:19:40,35.9757333333333,126.6217,6.6,96.3,511,2
440503900,2019-12-04 11:19:50,35.9757333333333,126.6221,6.2,85,511,2
440503900,2019-12-06 09:53:58,35.9764666666667,126.62305,6.3,228,511,3
440503900,2019-12-06 09:54:07,35.9762666666667,126.6228,6.5,226.9,511,3
440503900,2019-12-06 09:54:17,35.9760666666667,126.6225,6.1,234,511,3
440503900,2019-12-06 09:54:26,35.97595,126.62225,5.4,247.1,511,3
440503900,2019-12-06 09:54:47,35.9758833333333,126.62165,5.3,276.7,511,3
440503900,2019-12-06 09:56:01,35.97715,126.619966666667,6.5,332.6,511,3
440503900,2019-12-06 09:56:11,35.9774333333333,126.619783333333,6.6,331.3,511,3
440503900,2019-12-06 09:56:30,35.9779333333333,126.619416666667,5.1,324.2,511,3
440503900,2019-12-06 09:56:40,35.9780833333333,126.61925,4.8,307.3,511,3
440503900,2019-12-06 09:56:51,35.9782,126.618933333333,6,292.6,511,3
440503900,2019-12-06 09:58:11,35.9799166666667,126.616833333333,6.6,342.2,511,3
440503900,2019-12-06 09:58:22,35.9802333333333,126.61675,6.7,347.1,511,3
440503900,2019-12-06 09:58:32,35.98055,126.616666666667,6.7,348.4,511,3
440503900,2019-12-06 09:58:43,35.9808666666667,126.616583333333,6.8,348.1,511,3
440503900,2019-12-06 09:58:51,35.9811333333333,126.616516666667,6.7,351,511,3
440503900,2019-12-06 09:59:03,35.9815,126.6165,6.3,7.4,511,3
440503900,2019-12-06 10:00:21,35.9823833333333,126.618883333333,8.3,90.9,511,3
440503900,2019-12-06 10:00:32,35.98235,126.619366666667,8.6,93.4,511,3
440503900,2019-12-06 10:01:01,35.9823333333333,126.6208,8.8,89.9,511,3
440503900,2019-12-06 10:01:12,35.9823166666667,126.621333333333,8.7,94.2,511,3
440503900,2019-12-06 10:02:35,35.9819,126.625466666667,8.6,94.5,511,3
440503900,2019-12-06 10:02:46,35.9819,126.625966666667,8.7,90.6,511,3
440503900,2019-12-06 10:02:56,35.9819166666667,126.6265,8.7,84,511,3
440503900,2019-12-06 10:03:15,35.9820333333333,126.6275,8.9,80.2,511,3
440503900,2019-12-06 10:04:33,35.9826166666667,126.63155,9.8,72.7,511,3
440503900,2019-12-06 10:04:42,35.9827333333333,126.631966666667,9.9,69.3,511,3
440503900,2019-12-06 10:05:02,35.9830666666667,126.633083333333,9.9,69.7,511,3
440503900,2019-12-06 10:05:12,35.9831833333333,126.633566666667,9.8,73.7,511,3
440503900,2019-12-06 10:05:22,35.9833,126.63415,9.8,76.4,511,3
440503900,2019-12-06 10:06:46,35.9841666666667,126.6388,10,77.1,511,3
440503900,2019-12-06 10:06:56,35.9842833333333,126.639316666667,10,74.3,511,3
440503900,2019-12-06 10:07:05,35.9843833333333,126.639816666667,10.1,76.4,511,3
440503900,2019-12-06 10:07:15,35.9844666666667,126.640316666667,10,79.1,511,3
440503900,2019-12-06 10:07:25,35.98455,126.640916666667,10,80.2,511,3
440503900,2019-12-06 10:07:36,35.98465,126.6415,10.2,76.7,511,3
440503900,2019-12-06 10:07:45,35.9847666666667,126.642116666667,10.3,78.1,511,3
440503900,2019-12-06 10:09:03,35.9854833333333,126.646466666667,9.4,73.6,511,3
440503900,2019-12-06 10:09:14,35.9856,126.646933333333,6.5,76,511,3
440503900,2019-12-06 10:09:23,35.98565,126.6472,5.4,76,511,3
440503900,2019-12-06 10:09:33,35.9857166666667,126.64745,3.3,64.5,511,3
440503900,2019-12-06 10:09:43,35.9857833333333,126.64755,1.3,38.3,511,3
440503900,2019-12-06 10:09:53,35.9858166666667,126.647566666667,0.4,37.9,511,3
440503900,2019-12-06 10:11:18,35.98525,126.643533333333,11.9,256.5,511,3
440503900,2019-12-06 10:11:28,35.9851166666667,126.642916666667,12.4,253.3,511,3
440503900,2019-12-06 10:11:39,35.985,126.642183333333,12.5,270,511,3
440503900,2019-12-06 10:11:48,35.985,126.6415,12.6,267.4,511,3
440503900,2019-12-06 10:11:58,35.98495,126.640816666667,14.1,263.1,511,3
440503900,2019-12-06 10:13:11,35.9844666666667,126.63485,12.4,262.9,511,3
