조회기간 : 2019-12-01 00:00:00 ~ 2020-11-30 23:59:59
조회선박 척수 : 1
MMSI,일시,위도,경도,SOG,COG,Heading,항차번호
440400650,2019-12-04 14:26:36,36.0277333333333,129.4364,1.7,336.3,511,1
440400650,2019-12-04 14:26:40,36.0277666666667,129.436366666667,2.7,331.2,511,1
440400650,2019-12-04 14:26:42,36.0277833333333,129.436333333333,2.4,305.5,511,1
440400650,2019-12-04 14:26:48,36.0278,129.436316666667,0.9,29.5,511,1
440400650,2019-12-04 14:26:50,36.0278,129.436316666667,0.6,229,511,1
440400650,2019-12-04 14:26:54,36.0277833333333,129.43635,1.5,143.9,511,1
440400650,2019-12-04 14:27:01,36.0277333333333,129.436366666667,1.3,180.1,511,1
440400650,2019-12-04 14:27:01,36.0277333333333,129.436366666667,1.3,180.1,511,1
440400650,2019-12-04 14:27:06,36.0277166666667,129.436366666667,1.2,173.5,511,1
440400650,2019-12-04 14:27:10,36.0277,129.436383333333,1.2,180.7,511,1
440400650,2019-12-04 14:27:12,36.0276833333333,129.436383333333,1.2,166,511,1
440400650,2019-12-04 14:27:18,36.0276666666667,129.4364,1.1,140.6,511,1
440400650,2019-12-04 14:27:20,36.0276666666667,129.4364,1,181.8,511,1
440400650,2019-12-04 14:27:25,36.02765,129.436416666667,1.3,142.3,511,1
440400650,2019-12-04 14:27:30,36.0276166666667,129.436433333333,1.3,184.1,511,1
440400650,2019-12-04 14:27:41,36.0276,129.436466666667,1.1,118.7,511,1
440400650,2019-12-04 14:27:50,36.02765,129.436483333333,2.7,352,511,1
440400650,2019-12-04 14:28:01,36.0279,129.436433333333,6.3,353.9,511,1
440400650,2019-12-04 14:28:10,36.02825,129.4364,7.8,354.2,511,1
440400650,2019-12-04 14:28:20,36.0285833333333,129.4364,8.2,359.4,511,1
440400650,2019-12-04 14:28:30,36.02905,129.4364,9,356.6,511,1
440400650,2019-12-04 14:28:40,36.0295166666667,129.436366666667,9.9,352.9,511,1
440400650,2019-12-04 14:28:50,36.02995,129.436283333333,10.9,348.1,511,1
440400650,2019-12-04 14:29:01,36.03055,129.436166666667,11.7,353.5,511,1
440400650,2019-12-04 14:29:10,36.0310833333333,129.436083333333,12.7,352,511,1
440400650,2019-12-04 14:29:20,36.0316666666667,129.435966666667,12.8,348.5,511,1
440400650,2019-12-04 14:29:30,36.0321833333333,129.435816666667,12.7,345.6,511,1
440400650,2019-12-04 14:29:50,36.0333833333333,129.4354,12.7,343.7,511,1
440400650,2019-12-04 14:30:01,36.03395,129.435216666667,12.7,347.8,511,1
